,label_cli,ProdutoId,Unnamed: 0,DescricaoTaxaPerformance__c,DescricaoTributacao__c,FamiliaCarteira__c,FiltroValorMinimo__c,LucroMesAnterior__c,PatrimonioLiquidoAtual__c,RentabilidadeAno__c,RentabilidadeFundoUltimos36Meses__c,RentabilidadeMes__c,RiscoAtivo__c,TipoCarteira__c,label
766,5,a0W6A00000ABccwUAD,227,20% sobre o que exceder a 100% do IPCA + YIELD do IMA-B,Come Cotas,Renda Fixa,50000.0,331896173.0,18587287807.0,525256547.0,0.0,187148972.0,5.0,Fundo Multimercado,0
767,6,a0W6A00000ABccwUAD,227,20% sobre o que exceder a 100% do IPCA + YIELD do IMA-B,Come Cotas,Renda Fixa,50000.0,331896173.0,18587287807.0,525256547.0,0.0,187148972.0,5.0,Fundo Multimercado,0
768,2,a0W6A00000AF4cZUAT,229,Não,Come Cotas,Renda Fixa,50000.0,4067465.0,59468811483.0,46189406.0,2474528245.0,5492415.0,3.0,FIC de Fundo de Renda Fixa,1
769,2,a0W6A00000AF661UAD,231,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,42672509.0,86622523773.0,47037583.0,0.0,4346527.0,4.0,Fundo de Renda Fixa,1
770,2,a0W6A00000AGBucUAH,232,Não,Come Cotas,Renda Fixa,10000.0,43419678.0,253846726042.0,47427497.0,0.0,3990493.0,3.0,Fundo de Renda Fixa,1
771,3,a0W6A00000AGBucUAH,232,Não,Come Cotas,Renda Fixa,10000.0,43419678.0,253846726042.0,47427497.0,0.0,3990493.0,3.0,Fundo de Renda Fixa,1
772,5,a0W6A00000AGBucUAH,232,Não,Come Cotas,Renda Fixa,10000.0,43419678.0,253846726042.0,47427497.0,0.0,3990493.0,3.0,Fundo de Renda Fixa,1
773,2,a0W6A00000AGH88UAH,235,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,-222928075.0,1611761519.0,-57615535.0,7849374886.0,1.6908185e+16,5.0,Fundo de Ações,0
774,5,a0W6A00000AGH88UAH,235,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,-222928075.0,1611761519.0,-57615535.0,7849374886.0,1.6908185e+16,5.0,Fundo de Ações,0
775,2,a0W6A00000ASP9NUAX,254,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,79235372.0,1580745996.0,123567635.0,0.0,43983757.0,5.0,FIC de Fundo Multimercado,0
776,4,a0W6A00000ASP9NUAX,254,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,79235372.0,1580745996.0,123567635.0,0.0,43983757.0,5.0,FIC de Fundo Multimercado,0
777,2,a0W6A00000AYsxUUAT,256,Não,15%,Renda Variável,50000.0,95322572.0,63886288994.0,199007152.0,9719051709.0,102705564.0,5.0,FIC de Fundo de Ações,0
778,6,a0W6A00000AYsxUUAT,256,Não,15%,Renda Variável,50000.0,95322572.0,63886288994.0,199007152.0,9719051709.0,102705564.0,5.0,FIC de Fundo de Ações,0
779,2,a0W6A00000AYyGSUA1,259,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,75251696.0,165459491088.0,107437231.0,3213552232.0,31945143.0,4.0,FIC de Fundo Multimercado,1
780,4,a0W6A00000AYyGSUA1,259,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,75251696.0,165459491088.0,107437231.0,3213552232.0,31945143.0,4.0,FIC de Fundo Multimercado,1
781,5,a0W6A00000AYyGSUA1,259,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,75251696.0,165459491088.0,107437231.0,3213552232.0,31945143.0,4.0,FIC de Fundo Multimercado,1
782,2,a0W6A00000AZ1V0UAL,261,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,294030506.0,8978271525.0,331820693.0,0.0,36710779.0,4.0,FIC de Fundo Multimercado,1
783,4,a0W6A00000AZ1V0UAL,261,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,294030506.0,8978271525.0,331820693.0,0.0,36710779.0,4.0,FIC de Fundo Multimercado,1
784,5,a0W6A00000AZ1V0UAL,261,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,294030506.0,8978271525.0,331820693.0,0.0,36710779.0,4.0,FIC de Fundo Multimercado,1
785,2,a0W6A00000AcB8eUAF,266,Não,15%,Renda Variável,100000.0,309428777.0,33276875617.0,56652665.0,10503925657.0,249381298.0,5.0,FIC de Fundo de Ações,0
786,2,a0W6A00000AcuL0UAJ,267,20% sobre o que exceder a 100% do IPCA + 6%,Come Cotas,Renda Fixa,100000.0,240205662.0,45415774106.0,34029447.0,8224439872.0,97741013.0,5.0,FIC de Fundo Multimercado,0
787,4,a0W6A00000AcuL0UAJ,267,20% sobre o que exceder a 100% do IPCA + 6%,Come Cotas,Renda Fixa,100000.0,240205662.0,45415774106.0,34029447.0,8224439872.0,97741013.0,5.0,FIC de Fundo Multimercado,0
788,5,a0W6A00000AcuL0UAJ,267,20% sobre o que exceder a 100% do IPCA + 6%,Come Cotas,Renda Fixa,100000.0,240205662.0,45415774106.0,34029447.0,8224439872.0,97741013.0,5.0,FIC de Fundo Multimercado,0
789,2,a0W6A00000Au2GSUAZ,271,Não,Come Cotas,Renda Fixa,30000.0,38401621.0,60758055555.0,44483624.0,2293522369.0,6058736.0,3.0,Fundo de Renda Fixa,1
790,2,a0W6A00000BDZuYUAX,278,20% sobre o que exceder a 100% do IBRX 100,15%,Renda Variável,50000.0,-142995394.0,72705027186.0,17000716.0,0.0,162317171.0,5.0,FIC de Fundo de Ações,0
791,4,a0W6A00000BDZuYUAX,278,20% sobre o que exceder a 100% do IBRX 100,15%,Renda Variável,50000.0,-142995394.0,72705027186.0,17000716.0,0.0,162317171.0,5.0,FIC de Fundo de Ações,0
792,5,a0W6A00000BDZuYUAX,278,20% sobre o que exceder a 100% do IBRX 100,15%,Renda Variável,50000.0,-142995394.0,72705027186.0,17000716.0,0.0,162317171.0,5.0,FIC de Fundo de Ações,0
793,3,a0W3u000009PE9DEAW,16,Não,Come Cotas,Renda Fixa,10000.0,37665165.0,189960128895.0,42702958.0,2296856288.0,5018889.0,3.0,Fundo de Renda Fixa,1
794,5,a0W3u000009PE9DEAW,16,Não,Come Cotas,Renda Fixa,10000.0,37665165.0,189960128895.0,42702958.0,2296856288.0,5018889.0,3.0,Fundo de Renda Fixa,1
795,3,a0W3u00000AdLnWEAV,112,15% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,154907971.0,8474057884.0,384529527.0,12114193668.0,226118796.0,5.0,Fundo de Ações,0
796,4,a0W3u00000AdLnWEAV,112,15% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,154907971.0,8474057884.0,384529527.0,12114193668.0,226118796.0,5.0,Fundo de Ações,0
797,3,a0W3u00000AdMTJEA3,114,Não,Come Cotas,Renda Fixa,10000.0,54453519.0,2783544564.0,63558201.0,237960065.0,9055373.0,3.0,FIC de Fundo Multimercado,1
798,4,a0W3u00000AdMTJEA3,114,Não,Come Cotas,Renda Fixa,10000.0,54453519.0,2783544564.0,63558201.0,237960065.0,9055373.0,3.0,FIC de Fundo Multimercado,1
799,6,a0W3u00000AdMTJEA3,114,Não,Come Cotas,Renda Fixa,10000.0,54453519.0,2783544564.0,63558201.0,237960065.0,9055373.0,3.0,FIC de Fundo Multimercado,1
800,3,a0W3u00000AdQV8EAN,137,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,500000.0,7027895.0,2138470084.0,3.021849e+16,3628045479.0,23174308.0,3.0,Fundo de Renda Fixa,3
801,3,a0W3u00000CWKlzEAH,165,20% sobre o que exceder a 100% do SMLL,15%,Renda Variável,50000.0,77876824.0,1264642317.0,363840654.0,0.0,283754043.0,5.0,FIC de Fundo de Ações,0
802,4,a0W3u00000CWKlzEAH,165,20% sobre o que exceder a 100% do SMLL,15%,Renda Variável,50000.0,77876824.0,1264642317.0,363840654.0,0.0,283754043.0,5.0,FIC de Fundo de Ações,0
803,5,a0W3u00000CWKlzEAH,165,20% sobre o que exceder a 100% do SMLL,15%,Renda Variável,50000.0,77876824.0,1264642317.0,363840654.0,0.0,283754043.0,5.0,FIC de Fundo de Ações,0
804,3,a0W3u00000CWQPsEAP,186,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,32880815056.0,31721037798.0,32902914921.0,0.0,5153789.0,5.0,FIC de Fundo Multimercado,0
805,3,a0W6A000009luG5UAI,204,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,3.946244e+16,391584256.0,54144033.0,2429718754.0,14623884.0,3.0,Fundo Multimercado,1
806,4,a0W6A000009luG5UAI,204,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,3.946244e+16,391584256.0,54144033.0,2429718754.0,14623884.0,3.0,Fundo Multimercado,1
807,6,a0W6A000009luG5UAI,204,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,3.946244e+16,391584256.0,54144033.0,2429718754.0,14623884.0,3.0,Fundo Multimercado,1
808,3,a0W6A00000AJsWFUA1,243,Não,Come Cotas,Renda Fixa,50000.0,46618597.0,159201571286.0,50982442.0,0.0,4343595.0,3.0,Fundo de Renda Fixa,1
809,3,a0W6A00000Au4EOUAZ,272,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,30000.0,42739295.0,46060713181.0,46652255.0,2474727327.0,3896307.0,4.0,FIC de Fundo de Renda Fixa,1
810,5,a0W6A00000Au4EOUAZ,272,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,30000.0,42739295.0,46060713181.0,46652255.0,2474727327.0,3896307.0,4.0,FIC de Fundo de Renda Fixa,1
811,3,a0W6A00000B1R9qUAF,277,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,-20596353.0,39610123827.0,-32520604.0,2862925162.0,-11948861.0,3.0,Fundo Multimercado,1
812,4,a0W6A00000B1R9qUAF,277,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,-20596353.0,39610123827.0,-32520604.0,2862925162.0,-11948861.0,3.0,Fundo Multimercado,1
813,4,a0W3u00000AdDsOEAV,25,Não,Come Cotas,Renda Fixa,10000.0,36162584.0,99249556102.0,34250404.0,2359749352.0,-190529.0,3.0,Fundo de Renda Fixa,1
814,5,a0W3u00000AdDsOEAV,25,Não,Come Cotas,Renda Fixa,10000.0,36162584.0,99249556102.0,34250404.0,2359749352.0,-190529.0,3.0,Fundo de Renda Fixa,1
815,6,a0W3u00000AdDsOEAV,25,Não,Come Cotas,Renda Fixa,10000.0,36162584.0,99249556102.0,34250404.0,2359749352.0,-190529.0,3.0,Fundo de Renda Fixa,1
816,4,a0W3u00000AdEEoEAN,28,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,97350344.0,17314084782.0,176682077.0,322621968.0,78566881.0,4.0,FIC de Fundo Multimercado,1
817,4,a0W3u00000AdGuAEAV,57,20% sobre o que exceder a 100% do IPCA + YIELD do IMA-B5,Come Cotas,Renda Fixa,50000.0,-498427728.0,9701599592.0,-252671545.0,0.0,258647912.0,5.0,FIC de Fundo Multimercado,0
818,5,a0W3u00000AdGuAEAV,57,20% sobre o que exceder a 100% do IPCA + YIELD do IMA-B5,Come Cotas,Renda Fixa,50000.0,-498427728.0,9701599592.0,-252671545.0,0.0,258647912.0,5.0,FIC de Fundo Multimercado,0
819,4,a0W3u00000AdH5SEAV,65,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,47931808.0,9067646711.0,273762591.0,9897049768.0,2247535.0,5.0,FIC de Fundo de Ações,0
820,5,a0W3u00000AdH5SEAV,65,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,47931808.0,9067646711.0,273762591.0,9897049768.0,2247535.0,5.0,FIC de Fundo de Ações,0
821,6,a0W3u00000AdH5SEAV,65,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,47931808.0,9067646711.0,273762591.0,9897049768.0,2247535.0,5.0,FIC de Fundo de Ações,0
822,4,a0W3u00000AdHYkEAN,76,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,200000.0,-58939386.0,27464721739.0,-76742076.0,2877365846.0,-17908241.0,4.0,FIC de Fundo Multimercado,2
823,5,a0W3u00000AdHYkEAN,76,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,200000.0,-58939386.0,27464721739.0,-76742076.0,2877365846.0,-17908241.0,4.0,FIC de Fundo Multimercado,2
824,4,a0W3u00000AdKOiEAN,92,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,18788463.0,3650977149.0,34546088.0,3019936151.0,15728074.0,4.0,FIC de Fundo Multimercado,1
825,5,a0W3u00000AdKOiEAN,92,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,18788463.0,3650977149.0,34546088.0,3019936151.0,15728074.0,4.0,FIC de Fundo Multimercado,1
826,4,a0W3u00000AdKg3EAF,100,20% sobre o que exceder a 100% do IBRX,15%,Renda Variável,50000.0,-143706761.0,40120933816.0,-53701858.0,11103650192.0,91317192.0,5.0,Fundo de Ações,0
827,5,a0W3u00000AdKg3EAF,100,20% sobre o que exceder a 100% do IBRX,15%,Renda Variável,50000.0,-143706761.0,40120933816.0,-53701858.0,11103650192.0,91317192.0,5.0,Fundo de Ações,0
828,6,a0W3u00000AdKg3EAF,100,20% sobre o que exceder a 100% do IBRX,15%,Renda Variável,50000.0,-143706761.0,40120933816.0,-53701858.0,11103650192.0,91317192.0,5.0,Fundo de Ações,0
829,4,a0W3u00000AdMzqEAF,121,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,-6205655.0,42705520001.0,-11853126.0,0.0,50516915.0,4.0,FIC de Fundo Multimercado,1
830,5,a0W3u00000AdMzqEAF,121,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,-6205655.0,42705520001.0,-11853126.0,0.0,50516915.0,4.0,FIC de Fundo Multimercado,1
831,6,a0W3u00000AdMzqEAF,121,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,-6205655.0,42705520001.0,-11853126.0,0.0,50516915.0,4.0,FIC de Fundo Multimercado,1
832,4,a0W3u00000AdRD5EAN,139,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,105904542.0,3094398103.0,132447923.0,0.0,26265221.0,4.0,FIC de Fundo Multimercado,1
833,5,a0W3u00000AdRD5EAN,139,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,105904542.0,3094398103.0,132447923.0,0.0,26265221.0,4.0,FIC de Fundo Multimercado,1
834,6,a0W3u00000AdRD5EAN,139,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,105904542.0,3094398103.0,132447923.0,0.0,26265221.0,4.0,FIC de Fundo Multimercado,1
835,4,a0W3u00000AdRXFEA3,142,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,257534448.0,13991137404.0,393068298.0,0.0,132131021.0,5.0,FIC de Fundo de Ações,0
836,4,a0W6A000009zAsiUAE,212,Não,Come Cotas,Renda Fixa,50000.0,43029015.0,58922865769.0,50446716.0,2329063097.0,738592.0,3.0,Fundo de Renda Fixa,1
837,6,a0W6A000009zAsiUAE,212,Não,Come Cotas,Renda Fixa,50000.0,43029015.0,58922865769.0,50446716.0,2329063097.0,738592.0,3.0,Fundo de Renda Fixa,1
838,4,a0W6A00000A1UvkUAF,214,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,-560237.0,18157796075.0,44708672.0,0.0,45271445.0,5.0,Fundo Multimercado,0
839,4,a0W6A00000ABdmuUAD,228,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,-148201316.0,18646891684.0,-91264678.0,443605745.0,5779314.0,5.0,Fundo Multimercado,0
840,5,a0W6A00000ABdmuUAD,228,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,-148201316.0,18646891684.0,-91264678.0,443605745.0,5779314.0,5.0,Fundo Multimercado,0
841,5,a0W3u00000AdFb1EAF,34,Não,Come Cotas,Renda Fixa,10000.0,44135845.0,15545658114.0,46826919.0,2326054371.0,2679249.0,4.0,FIC de Fundo Multimercado,1
842,5,a0W3u00000AdGe0EAF,50,20% sobre o que exceder a 100% do IPCA + YIELD do IMA-B5,15%,Renda Variável,200000.0,563031375.0,32508234231005.0,714071742.0,0.0,142989604.0,5.0,FIC de Fundo de Ações,2
843,5,a0W3u00000AdHagEAF,78,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,-12955566.0,1138782383.0,-57702604.0,2003004927.0,72796171.0,4.0,FIC de Fundo Multimercado,1
844,5,a0W3u00000AdQJMEA3,135,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,100000.0,26278475.0,1432777488.0,141984558.0,10629813768.0,115402821.0,5.0,FIC de Fundo de Ações,0
845,5,a0W3u00000AdQjjEAF,138,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,-66912311.0,10503731744.0,1663515.0,0.0,84110263.0,4.0,Fundo Multimercado,1
846,5,a0W3u00000AdRDeEAN,140,Não,Come Cotas,Renda Fixa,50000.0,65164168.0,29512519318.0,69733749.0,0.0,4539997.0,4.0,FIC de Fundo de Renda Fixa,1
847,5,a0W3u00000CWKCQEA5,158,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,200000.0,13949486.0,53955427.0,40320818.0,3397755403.0,26334597.0,4.0,FIC de Fundo Multimercado,2
848,5,a0W3u00000CWOZnEAP,171,10% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,349392305.0,34916304908.0,357655394.0,3068533368.0,7984129.0,3.0,FIC de Fundo Multimercado,1
849,5,a0W3u00000CWQ8aEAH,182,15% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,343674891.0,146581559457.0,555366859.0,19726585256.0,204658373.0,5.0,Fundo de Ações,0
850,5,a0W6A00000ASOgVUAX,252,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,35188797.0,13915402681.0,64910866.0,2761957572.0,29617847.0,3.0,FIC de Fundo Multimercado,1
851,6,a0W3u00000AdFiHEAV,35,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,-230028801.0,25549213250908.0,-157132675.0,2615467138.0,74612426.0,4.0,FIC de Fundo Multimercado,1
852,6,a0W3u00000AdGx9EAF,62,Não,15%,Renda Variável,50000.0,-112676362.0,1894237880.0,67543388.0,8471418398.0,182273542.0,5.0,FIC de Fundo de Ações,0
853,6,a0W3u00000CWF90EAH,146,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,33370422.0,145876287068502.0,43837747.0,2447964455.0,10432511.0,3.0,Fundo Multimercado,1
